STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4104;20240613;   10;   7.2;   1.3;    9;   4.0;   6;    6.300;   0;   6.2;  10.9;  973.90;   13.8;   71.00;   20.4;    9.0;    7.5;eor
       4104;20240614;   10;   7.2;   2.3;    9;   0.4;   6;    1.500;   0;   7.6;  12.4;  970.80;   14.3;   76.00;   19.4;    9.0;    7.9;eor
       4104;20240615;   10;   7.8;   2.0;    9;   0.5;   6;    2.900;   0;   7.8;  13.6;  967.00;   17.0;   71.00;   22.5;   13.4;   11.8;eor
       4104;20240616;   10;   6.6;   1.9;    9;   0.0;   6;    7.400;   0;   6.2;  13.6;  968.90;   18.4;   67.00;   24.1;   13.1;   11.8;eor
       4104;20240617;   10;   9.0;   2.0;    9;   0.2;   6;    4.900;   0;   7.1;  15.6;  971.90;   19.6;   69.00;   26.7;   14.8;   12.8;eor
       4104;20240618;   10;   6.6;   2.0;    9;   0.0;   0;   11.800;   0;   6.4;  17.9;  971.80;   21.9;   70.00;   29.7;   14.0;   12.4;eor
       4104;20240619;   10;   9.1;   2.0;    9;   0.0;   0;   13.700;   0;   2.0;  18.0;  971.70;   23.2;   66.00;   31.2;   15.6;   14.9;eor
       4104;20240620;   10;   6.4;   1.9;    9;   0.0;   6;    4.300;   0;   6.9;  17.9;  975.80;   20.4;   75.00;   25.5;   14.6;   14.3;eor
       4104;20240621;   10;  10.9;   2.0;    9;  12.4;   6;    1.400;   0;   7.6;  18.5;  972.10;   19.3;   84.00;   26.4;   14.9;   14.9;eor
       4104;20240622;   10;   8.8;   2.3;    9;   0.0;   0;   11.100;   0;   5.4;  14.0;  971.80;   18.6;   68.00;   24.7;   13.7;   13.5;eor
       4104;20240623;   10;   5.5;   1.2;    9;   0.0;   6;    4.600;   0;   7.2;  16.1;  974.60;   19.3;   72.00;   25.5;   15.0;   14.6;eor
       4104;20240624;   10;   7.5;   2.1;    9;   0.0;   0;   12.600;   0;   2.7;  15.0;  975.00;   21.3;   61.00;   27.3;   15.8;   13.5;eor
       4104;20240625;   10;  10.0;   2.7;    9;   0.0;   0;   13.900;   0;   0.0;  15.5;  970.70;   21.8;   61.00;   28.7;   13.0;   11.4;eor
       4104;20240626;   10;   9.2;   2.3;    9;   0.0;   0;   11.200;   0;   6.3;  17.8;  967.50;   22.3;   68.00;   29.2;   16.7;   14.7;eor
       4104;20240627;   10;   8.2;   2.0;    9;   5.8;   6;    5.800;   0;   5.3;  19.2;  968.70;   20.6;   80.00;   28.1;   16.6;   15.4;eor
       4104;20240628;   10;  11.6;   2.0;    9;   0.2;   6;    9.200;   0;   4.0;  21.1;  972.90;   22.6;   79.00;   30.1;   16.8;   16.2;eor
       4104;20240629;   10;   8.6;   2.0;    9;   0.0;   6;   10.600;   0;   4.3;  21.5;  970.40;   25.6;   68.00;   32.7;   17.6;   17.2;eor
       4104;20240630;   10;   9.9;   2.5;    9;   9.3;   6;    1.300;   0;   7.6;  19.2;  966.80;   21.5;   76.00;   26.0;   15.7;   15.8;eor
       4104;20240701;   10;   9.9;   2.2;    9;   0.4;   6;    3.900;   0;   7.3;  15.5;  971.30;   17.3;   81.00;   23.7;   12.2;   11.0;eor
       4104;20240702;   10;   8.3;   2.1;    9;   1.3;   6;    0.900;   0;   7.1;  12.5;  971.50;   15.4;   72.00;   21.7;   10.5;    9.2;eor
       4104;20240703;   10;   7.6;   1.7;    9;   3.0;   6;    0.600;   0;   7.7;  14.1;  967.80;   14.4;   86.00;   20.2;   11.3;   11.2;eor
       4104;20240704;   10;   9.0;   2.3;    9;   2.7;   6;    1.000;   0;   7.2;  14.2;  968.70;   15.1;   83.00;   21.7;   10.8;   10.4;eor
       4104;20240705;   10;   9.8;   2.3;    9;   0.0;   0;    8.800;   0;   6.3;  14.5;  970.80;   18.4;   71.00;   24.8;   12.3;   10.4;eor
       4104;20240706;   10;  13.4;   2.0;    9;  20.3;   6;    9.200;   0;   5.7;  17.4;  966.00;   19.6;   79.00;   31.7;   12.2;   10.8;eor
       4104;20240707;   10;   7.9;   1.2;    9;   0.0;   6;    2.300;   0;   7.3;  14.7;  972.50;   16.3;   80.00;   20.8;   12.0;   11.2;eor
       4104;20240708;   10;   5.7;   1.3;    9;   0.0;   0;    9.500;   0;   5.0;  15.3;  975.40;   18.8;   73.00;   25.2;   11.6;   11.4;eor
       4104;20240709;   10;   6.3;   1.5;    9;   0.0;   0;   13.500;   0;   3.3;  18.7;  974.00;   23.5;   68.00;   31.5;   13.9;   13.0;eor
       4104;20240710;   10;   8.5;   1.5;    9;   0.0;   6;    7.400;   0;   7.0;  21.4;  973.50;   24.2;   73.00;   31.0;   20.0;   18.8;eor
       4104;20240711;   10;   9.2;   1.2;    9;  23.7;   6;    7.200;   0;   6.5;  21.2;  974.30;   22.3;   79.00;   28.4;   18.8;   17.8;eor
       4104;20240712;   10;   9.2;   1.8;    9;   5.4;   6;    5.200;   0;   7.3;  21.1;  968.80;   21.8;   82.00;   28.2;   17.2;   17.4;eor
       4104;20240713;   10;   7.3;   1.6;    9;   0.0;   6;    3.900;   0;   7.2;  16.7;  970.60;   19.1;   76.00;   24.4;   15.7;   15.5;eor
       4104;20240714;   10;   7.9;   1.4;    9;   0.0;   0;    9.900;   0;   5.8;  15.9;  971.50;   20.7;   67.00;   27.6;   15.3;   14.3;eor
       4104;20240715;   10;  10.8;   1.5;    9;   7.8;   6;   12.000;   0;   5.8;  17.5;  970.10;   22.9;   66.00;   30.8;   13.6;   12.8;eor
       4104;20240716;   10;  13.5;   1.7;    9;  10.7;   6;    2.700;   0;   7.1;  20.5;  972.40;   20.4;   86.00;   27.1;   17.3;   16.5;eor
       4104;20240717;   10;   3.9;   1.0;    9;   0.0;   0;    2.600;   0;   7.2;  17.5;  977.90;   20.0;   77.00;   25.1;   15.3;   14.0;eor
       4104;20240718;   10;   6.4;   1.6;    9;   0.0;   0;   11.900;   0;   4.7;  16.4;  978.50;   21.0;   69.00;   28.3;   13.1;   12.4;eor
       4104;20240719;   10;   5.0;   1.7;    9;   0.0;   0;   11.900;   0;   5.8;  17.7;  975.30;   23.2;   64.00;   31.3;   16.5;   15.1;eor
       4104;20240720;   10;   8.7;   2.5;    9;   0.0;   0;   10.500;   0;   6.8;  19.4;  969.40;   22.6;   72.00;   27.9;   17.8;   16.4;eor
       4104;20240721;   10;   7.6;   1.8;    9;  16.5;   6;   11.600;   0;   3.1;  18.0;  966.90;   23.7;   65.00;   31.4;   16.0;   14.5;eor
       4104;20240722;   10;   8.9;   1.7;    9;   0.3;   6;    4.600;   0;   6.6;  20.7;  973.20;   21.2;   82.00;   25.9;   17.8;   16.2;eor
       4104;20240723;   10;   6.6;   1.6;    9;   1.7;   6;    5.400;   0;   6.9;  17.1;  975.60;   20.6;   72.00;   27.3;   16.4;   14.9;eor
       4104;20240724;   10;   8.1;   1.7;    9;   0.0;   0;    8.100;   0;   5.3;  16.3;  975.10;   19.3;   74.00;   25.3;   14.4;   12.8;eor
       4104;20240725;   10;   6.1;   1.1;    9;   0.0;   0;   10.100;   0;   4.0;  13.7;  972.60;   19.1;   66.00;   26.5;   12.1;   10.8;eor
       4104;20240726;   10;   7.3;   1.5;    9;   0.0;   6;    9.400;   0;   4.8;  15.9;  970.40;   20.4;   69.00;   29.4;   11.9;   10.8;eor
       4104;20240727;   10;  12.6;   1.5;    9;   3.5;   6;    8.900;   0;   7.4;  19.4;  971.60;   23.3;   71.00;   32.9;   15.9;   14.7;eor
       4104;20240728;   10;   8.1;   1.8;    9;   0.7;   6;    8.000;   0;   4.4;  16.8;  979.20;   20.0;   74.00;   25.9;   13.1;   12.2;eor
       4104;20240729;   10;   5.3;   1.4;    9;   0.0;   0;   12.500;   0;   0.8;  14.1;  980.00;   19.5;   66.00;   28.3;   11.8;   10.2;eor
       4104;20240730;   10;   6.1;   1.7;    9;   0.0;   0;   12.200;   0;   2.5;  14.0;  976.00;   20.4;   62.00;   28.9;   11.1;    9.8;eor
       4104;20240731;   10;  13.8;   1.6;    9;   0.0;   0;   12.400;   0;   2.7;  15.6;  971.60;   23.7;   58.00;   33.3;   13.5;   12.3;eor
       4104;20240801;   10;  13.1;   1.8;    9;   0.5;   6;    7.800;   0;   6.1;  18.9;  969.30;   23.0;   68.00;   31.6;   18.4;   17.0;eor
       4104;20240802;   10;  12.1;   2.6;    9;   0.0;   6;    3.000;   0;   5.6;  17.7;  968.60;   19.6;   78.00;   24.0;   14.1;   12.9;eor
       4104;20240803;   10;   9.2;   1.7;    9;  34.3;   6;    8.000;   0;   4.6;  17.3;  970.00;   18.8;   81.00;   26.3;   12.4;   11.0;eor
       4104;20240804;   10;   7.7;   1.6;    9;   3.2;   6;    4.500;   0;   7.6;  18.1;  971.60;   19.8;   80.00;   25.8;   16.3;   15.8;eor
       4104;20240805;   10;   6.5;   1.3;    9;   0.0;   6;    5.900;   0;   7.3;  17.3;  972.40;   19.8;   77.00;   26.3;   16.6;   15.2;eor
       4104;20240806;   10;   6.1;   1.4;    9;   0.0;   0;   12.400;   0;   1.8;  15.1;  970.80;   21.1;   64.00;   28.4;   13.7;   12.5;eor
       4104;20240807;   10;   8.9;   1.6;    9;   0.5;   6;    7.100;   0;   6.0;  17.7;  970.20;   21.3;   71.00;   30.3;   15.0;   13.6;eor
       4104;20240808;   10;   6.3;   1.1;    9;   0.8;   6;    1.700;   0;   5.3;  18.4;  973.60;   19.2;   83.00;   25.2;   13.5;   12.0;eor
       4104;20240809;   10;   7.2;   1.6;    9;   0.0;   0;    9.600;   0;   6.2;  16.3;  975.60;   20.2;   71.00;   28.7;   11.8;   10.5;eor
       4104;20240810;   10;   7.7;   1.3;    9;   0.0;   0;    8.800;   0;   3.9;  18.6;  977.90;   23.0;   68.00;   30.6;   17.0;   14.6;eor
       4104;20240811;   10;   5.3;   1.4;    9;   0.0;   0;   12.400;   0;   2.6;  17.2;  977.20;   23.1;   65.00;   31.5;   14.5;   13.2;eor
       4104;20240812;   10;   5.2;   1.5;    9;   0.0;   0;   12.100;   0;   4.8;  18.2;  971.60;   24.8;   61.00;   34.3;   16.4;   14.2;eor
       4104;20240813;   10;  17.7;   2.0;    9;  22.5;   6;   11.300;   0;   3.4;  19.7;  969.00;   25.4;   65.00;   35.6;   18.2;   16.4;eor
       4104;20240814;   10;  17.9;   1.8;    9;   3.2;   6;   11.000;   0;   5.5;  20.5;  969.90;   23.2;   75.00;   31.8;   16.7;   15.8;eor
       4104;20240815;   10;   5.7;   1.3;    9;   0.0;   0;   11.500;   0;   3.2;  21.0;  974.60;   22.7;   78.00;   29.9;   17.0;   16.0;eor
       4104;20240816;   10;   5.2;   1.2;    9;   2.0;   6;   10.000;   0;   1.1;  20.5;  973.80;   23.6;   73.00;   31.7;   17.1;   16.4;eor
       4104;20240817;   10;   9.5;   1.2;    9;   2.6;   6;    4.700;   0;   7.5;  21.0;  970.80;   22.3;   79.00;   28.3;   19.0;   18.0;eor
       4104;20240818;   10;   8.6;   1.3;    9;  36.7;   6;    1.700;   0;   7.7;  21.4;  966.40;   20.0;   92.00;   25.8;   18.2;   18.2;eor
       4104;20240819;   10;  10.8;   1.9;    9;   1.4;   6;    0.000;   0;   7.4;  18.1;  972.80;   17.2;   92.00;   18.9;   15.4;   14.6;eor
       4104;20240820;   10;   7.6;   1.5;    9;   0.0;   0;    2.600;   0;   6.9;  18.5;  971.10;   19.6;   82.00;   24.8;   14.4;   13.8;eor
       4104;20240821;   10;   9.0;   1.8;    9;   0.4;   6;    7.800;   0;   6.4;  15.2;  973.40;   18.2;   74.00;   23.5;   11.5;   10.3;eor
       4104;20240822;   10;   5.7;   1.2;    9;   0.0;   0;   10.700;   0;   6.0;  13.5;  972.70;   16.7;   73.00;   25.0;   10.4;    9.5;eor
       4104;20240823;   10;   6.4;   2.0;    9;   0.0;   0;   11.500;   0;   5.0;  16.1;  971.40;   20.0;   72.00;   29.0;   13.4;   11.4;eor
       4104;20240824;   10;   6.2;   1.6;    9;   0.0;   6;   11.800;   0;   0.0;  17.1;  971.30;   22.1;   68.00;   31.3;   13.2;   11.8;eor
       4104;20240825;   10;  10.1;   1.4;    9;   3.0;   6;    0.200;   0;   7.5;  16.4;  977.40;   17.1;   84.00;   21.6;   11.7;   10.7;eor
       4104;20240826;   10;   5.6;   1.3;    9;   0.0;   6;    0.400;   0;   7.9;  15.0;  979.40;   16.1;   83.00;   20.8;   11.7;   11.5;eor
       4104;20240827;   10;   6.6;   1.7;    9;   0.0;   0;   10.200;   0;   1.3;  15.4;  978.10;   19.6;   71.00;   27.3;   12.4;   11.2;eor
       4104;20240828;   10;   5.5;   1.7;    9;   0.0;   0;   11.700;   0;   0.7;  18.6;  975.30;   21.7;   74.00;   30.3;   14.9;   13.2;eor
       4104;20240829;   10;   4.1;   1.1;    9;   0.0;   0;   11.600;   0;   2.1;  18.1;  975.80;   22.8;   70.00;   33.0;   15.0;   13.5;eor
       4104;20240830;   10;   4.9;   1.3;    9;   0.0;   0;   10.800;   0;   4.7;  17.8;  975.40;   23.0;   68.00;   34.0;   14.9;   13.7;eor
       4104;20240831;   10;   8.6;   2.3;    9;   0.0;   0;   11.400;   0;   5.0;  19.2;  976.20;   23.9;   67.00;   32.1;   18.0;   16.3;eor
       4104;20240901;   10;   6.4;   2.3;    9;   0.0;   0;    9.800;   0;   6.7;  19.1;  973.30;   23.1;   69.00;   30.2;   17.4;   15.3;eor
       4104;20240902;   10;   6.3;   1.4;    9;   3.1;   6;    4.300;   0;   7.1;  19.3;  971.30;   19.8;   84.00;   25.4;   16.5;   14.9;eor
       4104;20240903;   10;   4.3;   1.1;    9;   0.0;   0;    9.700;   0;   4.0;  19.0;  972.70;   21.7;   76.00;   29.6;   15.4;   13.9;eor
       4104;20240904;   10;   7.1;   1.3;    9;   0.0;   0;    7.200;   0;   7.0;  20.1;  970.60;   22.3;   76.00;   30.6;   16.8;   15.7;eor
       4104;20240905;   10;  12.8;   2.8;    9;   0.0;   0;   10.600;   0;   3.2;  15.9;  966.00;   24.2;   58.00;   31.8;   16.1;   14.6;eor
       4104;20240906;   10;   8.8;   2.0;    9;   0.0;   0;    8.300;   0;   5.7;  14.3;  968.60;   21.9;   56.00;   27.2;   14.8;   13.5;eor
       4104;20240907;   10;   5.6;   1.6;    9;   0.0;   0;   11.200;   0;   1.3;  14.4;  970.10;   19.9;   66.00;   28.7;   12.7;   11.4;eor
       4104;20240908;   10;   9.4;   1.5;    9;  10.6;   6;    5.300;   0;   4.9;  17.5;  966.40;   20.2;   75.00;   27.0;   13.2;   12.4;eor
       4104;20240909;   10;   9.5;   2.7;    9;   3.8;   6;    1.000;   0;   7.6;  15.4;  964.00;   15.6;   87.00;   19.4;   13.3;   13.5;eor
       4104;20240910;   10;   9.0;   2.4;    9;   0.9;   6;    2.100;   0;   7.3;  14.0;  969.20;   15.8;   79.00;   19.6;   12.7;   12.0;eor
       4104;20240911;   10;  10.0;   2.2;    9;   7.4;   6;    0.900;   0;   7.6;  12.4;  966.70;   12.8;   84.00;   16.9;    8.8;    9.8;eor
       4104;20240912;   10;   7.8;   1.8;    9;   1.3;   6;    0.100;   0;   7.8;  10.0;  970.40;    9.7;   84.00;   12.7;    7.7;    8.6;eor
       4104;20240913;   10;  10.5;   2.1;    9;  28.1;   6;    0.000;   0;   7.7;  10.3;  973.60;    8.6;   92.00;   10.8;    7.6;    8.4;eor
       4104;20240914;   10;  13.6;   3.0;    9;   7.2;   6;    0.000;   0;   7.8;   9.9;  978.60;    8.7;   88.00;   10.4;    7.3;    7.8;eor
       4104;20240915;   10;  12.0;   2.4;    9;  11.9;   6;    0.800;   0;   8.0;   9.8;  979.00;   10.0;   80.00;   14.1;    8.2;    7.4;eor
       4104;20240916;   10;  10.9;   2.6;    9;  13.8;   6;    0.000;   0;   8.0;  12.1;  975.10;   10.6;   94.00;   12.6;    9.2;    9.6;eor
       4104;20240917;   10;   8.4;   2.2;    9;   0.0;   6;    3.900;   0;   7.2;  14.4;  978.20;   15.5;   83.00;   19.9;   12.3;   11.4;eor
